Facility Code,Facility Name,County,District,Division,Type,Type_grouped,Owner,Beds,Cots,log_beds,log_cots,Open 24 Hours,Open Weekends,ART,C-IMCI,FP,HBC,IPD
18628,Uthiru Muthua Dispensary,Nairobi,Dagoretti South,Waithaka,Dispensary,Dispensary,Ministry of Health,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13246,Uzima Dispensary,Nairobi,Roysambu,Kasarani,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
17956,Uzima VCT Centre,Nairobi,Dagoretti South,Golf Course,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Non-Governmental Organizations,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
18202,Vegpro In House Clinic,Nairobi,Embakasi East,Embakasi,Medical Clinic,Medical Clinic,Company Medical Service,2.0,0.0,1.0986122886681098,0.0,1,1,0,0,0,0,0
13247,Victory Hospital,Nairobi,Embakasi West,Embakasi,Other Hospital,Other Hospital,Private Enterprise (Institution),8.0,2.0,2.1972245773362196,1.0986122886681098,0,0,0,1,1,1,1
19491,Victory Medicare,Nairobi,Westlands,Kangemi,Medical Clinic,Medical Clinic,Private Practice - Medical Specialist,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18741,Vipawa Medical Services,Nairobi,Kibra,Kibra,Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0
19485,VIPS Health Servises,Nairobi,Kibra,Woodley,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13249,Waithaka Health Centre,Nairobi,Dagoretti South,Dagoretti,Health Centre,Health Centre,Local Authority,10.0,0.0,2.3978952727983707,0.0,1,1,1,0,1,1,1
13250,Wakibe Clinic,Nairobi,Starehe,Central,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,1,0,1
13251,Wamunga Health Clinic,Nairobi,Embakasi North,Dandora,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,1,0,0,1,1,1
13252,Wangu Medical Clinic,Nairobi,Kasarani,Ruai,Medical Clinic,Medical Clinic,Private Enterprise (Institution),7.0,1.0,2.0794415416798357,0.6931471805599453,0,0,0,1,1,1,1
13253,Warazo Clinic,Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
19284,Wayside Medical & Dental Clinic,Nairobi,Roysambu,Roysambu,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
18860,Wellness Program KWS Hq,Nairobi,Langata,Langata,Medical Clinic,Medical Clinic,Parastatal,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13255,Wema CFW Clinic,Nairobi,Langata,Lang'ata,Medical Clinic,Medical Clinic,Non-Governmental Organizations,2.0,0.0,1.0986122886681098,0.0,0,1,0,0,1,0,1
17394,Wema Medical Clinic,Nairobi,Kibra,Kibra,Maternity Home,Other,Private Practice - Nurse / Midwife,8.0,0.0,2.1972245773362196,0.0,1,1,0,0,0,0,0
19036,Wema Medical Clinic B,Nairobi,Kibra,kibra,Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13256,Wema Nursing Home,Nairobi,Dagoretti North,Dagoretti,Health Centre,Health Centre,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,0,1,1,0,1
13257,Wentworth Hospital,Nairobi,Embakasi East,Embakasi,Other Hospital,Other Hospital,Private Enterprise (Institution),12.0,2.0,2.5649493574615367,1.0986122886681098,0,0,0,1,1,1,1
19663,Westlands District Health Management Team,Nairobi,Westlands,Parklands,Medical Clinic,Medical Clinic,Ministry of Health,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
13258,Westlands Health Centre,Nairobi,Westlands,Parklands,Health Centre,Health Centre,Local Authority,20.0,0.0,3.044522437723423,0.0,1,1,0,0,1,1,1
19494,Westlands Medical Centre,Nairobi,Westlands,Parklands/Highridge,Medical Clinic,Medical Clinic,Non-Governmental Organizations,2.0,2.0,1.0986122886681098,1.0986122886681098,1,1,0,0,0,0,0
19524,Wide Medical Services,Nairobi,Starehe,central,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
13259,Woodley Clinic,Nairobi,Kibra,Dagoretti,Dispensary,Dispensary,Local Authority,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1
13260,Woodstreet Nursing Home,Nairobi,Kamukunji,Eastleigh North,Nursing Home,Nursing Home,Private Enterprise (Institution),10.0,0.0,2.3978952727983707,0.0,0,0,0,1,1,0,1
19273,Zimerbreeze Medical Centre,Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
19378,Zimma Health Care,Nairobi,Roysambu,Kasarani,Medical Clinic,Medical Clinic,Private Practice - General Practitioner,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
13261,Zimmerman Medical Dispensary,Nairobi,Ruaraka,Kasarani,Dispensary,Dispensary,Private Enterprise (Institution),0.0,0.0,0.0,0.0,0,0,1,1,1,1,1
13262,Zinduka Clinic,Nairobi,Langata,Langata,VCT Centre (Stand-Alone),VCT Centre (Stand-Alone),Other Faith Based,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
